57,751
989,703
504,297
547,956
421,4
102,472
567,327
223,276
266,781
567,92
971,625
681,185
29,484
239,870
747,382
680,564
934,537
102,926
80,938
666,34
327,541
74,507
19,608
997,286
823,907
40,440
680,220
862,604
544,180
261,805
217,244
235,678
739,415
592,104
531,455
45,912
286,505
482,20
511,920
477,671
682,898
542,878
927,478
639,629
751,65
883,493
814,480
104,352
394,792
591,651
873,50
623,942
194,75
269,217
852,730
68,786
728,187
789,288
301,630
978,852
816,685
127,320
108,393
864,209
987,230
432,562
544,941
342,992
859,223
59,783
139,80
455,130
130,258
862,563
533,628
199,615
101,93
518,385
387,763
888,900
988,123
145,632
322,706
84,488
554,659
47,840
235,316
470,758
117,666
204,796
191,27
70,425
65,46
313,353
729,366
589,629
497,292
589,143
687,552
114,514
729,875
439,489
564,524
846,566
187,834
372,696
123,312
248,136
463,472
343,806
874,542
573,754
39,502
456,544
163,56
977,366
549,168
135,489
297,704
832,339
384,20
93,690
378,443
863,134
309,258
869,699
600,914
605,228
447,888
680,199
671,101
758,785
27,885
651,102
713,425
812,634
593,571
118,816
471,695
229,18
354,800
301,152
167,426
882,555
627,580
810,602
781,485
575,538
5,76
164,86
984,218
514,903
40,408
316,619
373,154
914,471
545,553
809,924
217,291
880,368
742,488
943,532
965,16
579,567
45,253
12,906
180,618
235,312
154,574
968,419
494,731
480,669
505,535
106,134
715,509
456,994
419,881
904,524
112,857
68,656
313,928
372,618
167,268
977,643
27,803
421,908
568,35
992,370
664,644
514,766
799,481
856,900
30,833
668,529
445,958
769,972
831,821
89,988
247,148
796,141
282,796
70,88
436,890
445,616
980,697
880,253
192,873
997,964
278,186
816,840
778,688
955,858
268,615
705,202
795,42
396,419
950,775
172,805
689,564
433,242
559,31
859,82
363,708
94,846
439,868
780,432
919,608
732,197
394,123
58,780
210,288
907,879
794,532
74,250
536,151
248,132
801,53
713,835
557,816
159,876
494,169
669,567
480,788
745,873
923,834
928,316
421,547
71,239
391,728
59,890
116,801
41,839
54,477
36,266
125,94
798,51
220,149
54,311
487,966
159,309
66,550
919,657
712,0
293,996
934,532
591,187
292,622
269,138
261,488
490,234
469,818
470,60
260,904
681,505
501,903
422,175
593,735
739,463
751,516
998,397
876,293
18,297
275,655
677,353
821,620
483,338
527,669
132,797
929,697
413,116
176,268
693,745
591,700
990,310
710,511
889,710
195,25
470,992
828,699
672,675
408,644
764,536
924,530
199,83
283,848
53,912
617,929
244,376
908,886
102,436
511,863
303,266
976,56
570,813
573,321
986,271
84,151
582,235
61,175
222,239
289,250
461,118
938,30
441,339
542,268
931,534
59,1
477,252
851,768
616,531
98,941
899,957
155,55
905,279
900,390
674,281
58,388
531,24
787,685
785,356
792,864
493,8
344,71
933,481
7,853
547,250
87,92
134,865
208,606
55,918
446,259
592,480
476,872
949,876
436,306
13,210
942,313
651,607
380,909
641,13
497,430
917,188
560,495
938,93
296,828
680,521
611,149
781,40
920,873
981,482
86,100
993,897
211,168
360,720
635,455
268,3
901,676
273,721
284,608
492,484
216,778
948,488
516,792
860,877
379,778
324,270
321,601
877,459
449,366
652,347
585,538
625,497
13,55
963,315
346,945
37,779
968,34
950,738
799,462
58,805
279,649
52,136
245,86
606,341
540,341
417,296
98,542
879,103
152,270
757,191
106,773
717,719
550,731
286,695
995,233
162,410
592,42
604,183
651,594
702,71
461,783
195,264
228,138
930,786
764,98
220,13
723,87
323,304
924,714
704,120
554,679
495,578
629,171
951,131
898,9
828,221
646,362
563,944
273,419
300,237
422,442
692,765
158,427
68,14
698,180
939,21
632,641
537,6
569,925
703,578
505,730
912,247
221,113
265,348
86,256
110,840
565,440
505,57
488,488
452,470
680,425
880,439
410,948
653,792
379,783
339,817
318,660
82,765
123,48
372,694
191,391
546,239
614,625
232,308
856,131
686,167
817,717
889,678
32,644
601,452
551,422
792,103
445,818
816,809
392,10
458,510
944,568
277,640
213,348
367,52
53,671
854,259
386,491
125,734
235,742
760,326
775,732
159,446
968,371
445,866
763,351
45,185
517,17
930,937
719,29
430,394
309,81
301,769
165,113
393,415
882,399
201,164
162,83
40,773
684,54
266,609
391,852
187,766
724,167
273,70
695,404
756,352
584,933
226,502
724,172
272,751
267,971
269,417
380,227
577,998
661,925
593,430
583,805
232,310
439,453
962,715
538,571
418,419
876,181
612,82
649,871
215,874
477,294
433,641
669,932
365,595
386,678
959,277
715,625
10,146
161,165
683,260
287,967
492,134
273,769
446,215
283,603
858,781
553,940
173,98
421,25
566,3
625,816
405,154
324,19
290,41
698,167
871,417
668,681
476,236
919,124
606,242
62,34
449,471
141,531
275,219
955,200
856,88
83,84
925,186
119,197
631,522
327,53
356,196
726,117
743,790
350,426
104,231
288,282
263,406
640,275
938,281
62,522
571,771
924,559
754,163
987,308
146,328
4,810
957,717
474,490
84,480
352,654
512,167
544,496
812,937
784,153
791,633
895,940
588,656
601,677
674,763
37,754
301,200
646,996
580,186
275,280
196,807
364,835
619,61
745,909
965,476
995,235
96,41
39,123
708,699
284,492
585,20
435,54
306,310
20,937
908,651
274,549
938,682
593,611
503,582
345,453
681,91
281,897
92,707
788,118
726,446
453,805
997,561
390,666
260,542
890,248
481,794
577,911
827,646
703,333
233,612
23,321
107,856
290,971
108,127
492,824
880,816
865,608
390,433
365,210
480,37
550,635
499,484
578,38
58,988
924,853
881,525
442,127
332,985
502,459
281,792
734,66
552,262
341,380
545,497
751,783
234,953
549,329
507,603
934,831
589,992
109,738
22,260
697,528
191,704
522,190
905,757
667,116
70,118
368,690
632,869
680,985
960,363
855,57
798,142
50,920
552,870
217,639
298,52
403,541
20,227
35,445
419,999
77,442
629,639
670,102
920,841
80,512
995,297
923,14
123,73
315,96
109,365
927,442
942,92
933,928
242,868
4,705
483,662
925,306
959,180
509,778
