527,187
559,467
738,399
518,300
260,571
426,577
644,978
363,277
984,458
76,281
78,202
150,942
651,291
620,578
864,40
22,565
882,772
782,899
361,759
261,957
688,413
362,36
387,862
534,795
439,2
44,456
753,351
662,473
992,682
268,687
451,379
209,184
471,459
247,443
463,286
430,864
909,832
461,806
526,408
989,267
464,52
549,385
267,171
636,900
418,164
334,806
881,908
357,636
281,275
269,727
307,176
657,142
294,874
127,512
409,1
266,708
910,259
972,187
630,71
243,719
808,965
196,208
229,963
61,563
785,180
705,941
325,890
830,28
820,977
340,654
974,291
419,25
533,638
666,754
596,428
279,800
663,185
474,662
757,400
699,680
223,133
362,361
253,258
697,856
987,508
125,62
665,527
480,520
267,370
500,985
835,539
910,669
160,211
490,210
228,708
69,992
645,523
980,394
483,810
791,538
38,189
304,114
920,588
280,400
763,634
781,817
348,978
33,604
406,931
969,512
429,413
816,111
126,705
988,129
201,135
876,221
639,900
543,900
622,723
379,103
124,142
202,417
809,689
342,623
387,629
484,58
439,299
790,429
572,589
20,441
129,384
756,279
642,363
940,166
696,249
654,692
960,772
256,4
626,849
594,533
578,849
700,252
152,109
328,73
787,939
316,540
151,669
502,634
684,663
473,811
107,568
129,718
976,43
458,325
641,997
199,308
364,892
171,135
786,780
347,269
661,212
582,212
917,777
307,835
154,689
954,844
876,127
429,167
461,638
322,760
734,701
803,929
983,783
14,710
272,122
615,947
183,565
711,524
699,461
160,477
162,286
316,220
57,821
792,887
751,69
31,404
377,11
642,518
497,98
327,43
599,696
145,66
211,762
718,269
537,144
373,921
198,143
921,69
88,961
259,458
163,182
558,612
243,853
522,919
993,369
761,654
265,620
991,987
644,202
494,817
255,592
877,31
948,493
304,328
982,399
299,919
348,611
28,824
162,738
590,798
337,651
559,719
701,2
109,381
404,382
576,115
354,839
523,705
797,479
39,965
387,505
781,319
304,228
408,439
96,691
668,677
474,954
208,727
292,356
647,633
70,44
650,872
23,750
32,949
750,102
445,465
676,651
447,2
896,884
14,83
368,74
507,529
261,762
213,577
528,352
500,224
465,479
684,248
677,415
22,756
498,549
435,516
608,981
294,411
684,633
892,462
355,821
699,342
884,910
194,457
566,742
68,846
509,168
76,463
729,831
570,423
167,376
846,289
132,71
571,498
895,591
495,561
111,692
576,184
892,357
56,213
349,35
405,246
282,188
790,159
148,971
950,712
833,606
139,511
876,508
971,947
907,781
173,440
140,981
464,895
87,391
720,866
715,786
24,136
924,609
967,561
885,483
26,250
706,696
956,987
144,527
981,262
589,357
71,657
486,859
91,995
789,256
634,728
696,153
306,412
757,41
5,997
16,285
916,530
1,788
117,354
69,183
755,802
14,830
140,106
130,416
784,139
354,328
122,26
592,527
413,616
268,476
122,635
564,25
853,32
678,808
69,194
462,655
23,409
180,692
873,912
166,672
54,95
819,546
265,795
932,581
339,962
730,204
294,854
489,746
201,261
955,219
750,939
5,778
556,11
908,763
896,276
641,158
521,493
935,710
502,305
320,54
933,940
982,625
356,876
155,609
385,651
429,999
685,424
635,178
869,36
226,625
223,219
951,649
391,615
548,575
802,104
412,985
122,783
764,704
261,28
400,58
191,839
249,187
836,453
433,329
496,946
192,140
734,775
698,792
753,83
236,712
12,970
864,474
810,108
731,436
897,902
525,342
296,636
308,111
205,463
928,637
151,465
404,203
769,401
192,904
198,953
961,865
338,35
612,45
901,394
440,632
687,382
781,212
221,450
604,291
800,673
573,270
736,800
883,331
152,992
847,759
573,282
32,399
852,559
817,777
943,484
592,454
790,290
597,852
311,127
669,899
13,868
190,313
4,270
620,58
629,620
316,114
876,977
443,102
537,781
806,469
758,68
632,735
589,727
25,77
782,563
797,889
511,268
853,401
933,553
950,642
991,792
688,612
709,395
715,867
78,305
893,500
284,730
597,127
670,19
219,590
579,937
11,714
932,352
310,808
952,924
886,247
144,942
807,124
578,142
120,886
951,448
50,371
115,512
430,717
917,537
689,639
876,603
361,100
702,166
153,411
691,260
698,206
538,745
12,348
971,379
631,511
675,227
148,718
625,941
628,658
773,254
999,465
943,27
946,113
451,528
687,834
503,184
972,308
751,716
481,68
577,381
